"lat","long","address"
45.773845,4.893851,"Greuze, Rue Greuze, Buers, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.767194,4.900597,"Voyant / Chambord, Rue Pierre Voyant, Cusset, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.731708,4.874205,"Santy / Beauvisage, Rue Pierre Verger, Le Bachut, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France"
45.769508,4.837495,"18, Place Tolozan, Terreaux, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France"
45.759906,4.844511,"126, Rue Pierre Corneille, Préfecture, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.785632,4.882366,"IUT Feyssine, 43, Boulevard du 11 Novembre 1918, Croix-Luizet, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.753975,4.867336,"Sans Souci, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.766893,4.858922,"Gare Des Brotteaux, Place Jules Ferry, Bellecombe, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France"
45.717001,4.814072,"Avenue du Rhône, La Saulaie, Oullins, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69600, France"
45.757931,4.910776,"6, Avenue de Bel-Air, Les Brosses, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.782631,4.825576,"Clos Savaron, Rue Clos Savaron, La Croix-Rousse, Lyon 4e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69004, France"
45.761532,4.895763,"Marché Alimentaire de Grandclément, Boulevard Eugène Réguillon, Grandclément, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.779062,4.866874,"Université Claude Bernard - Lyon 1 - Campus LyonTech-la Doua, 43, Boulevard du 11 Novembre 1918, Croix-Luizet, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.758874,4.878683,"Avenue Antoine de Saint-Exupéry, Ferrandière, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.77762,4.83453,"Le rideau rouge, 1, Place Marcel Bertone, Gros Caillou, Lyon 4e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69004, France"
45.739827,4.840308,"Place Jean Jaurès, Les Girondins, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.783698,4.794485,"Allée de l'Europe, Avenue du Plateau, Plateau, La Duchère, Lyon 9e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69009, France"
45.760603,4.900702,"Baratin, Rue Pierre Baratin, Cusset, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.774632,4.813425,"Birmingham, Avenue de Birmingham, Serin, Lyon 4e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69004, France"
45.752923,4.898891,"Kimmerling, Rue Émile Decorps, Cyprian, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.733388,4.818954,"Pont Raymond Barre, Confluence, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France"
45.708123,4.861905,"Théâtre Jean Marais, Rue Paul Vaillant Couturier, Saint-Fons, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69190, France"
45.770392,4.814254,"Conservatoire bis, Quai Saint-Vincent, Clos-Jouve, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France"
45.782994,4.890614,"Salengro / Feyssine, Rue de la Feyssine, Buers, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.757916,4.81317,"Tunnel de Fourvière M6, Saint-Just, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France"
45.760779,4.85276,"Servient / Garibaldi, Rue Servient, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.734027,4.862906,"Square René Picod, Les États-Unis, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France"
45.7589457457871,4.85624511710564,"Rue du Docteur Bouchut, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.740279,4.832061,"1, Rue Crépet, Les Girondins, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.760698,4.836279,"1, Rue Jacques Stella, Cordeliers, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France"
45.779066,4.871581,"11 novembre / Gaston Berger, Boulevard du 11 Novembre 1918, Tonkin, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.752967,4.850271,"Place Aristide Briand, Rue Duguesclin, Saint-Amour, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.7708541,4.8726116,"103, Cours Émile Zola, Charpennes, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.779731,4.834708,"2, Place du Commandant Arnaud, Gros Caillou, Lyon 4e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69004, France"
45.74541,4.847843,"CROUS, Rue Chevreul, Jean-Macé, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.776002,4.829628,"Place des Tapis, Boulevard des Canuts, La Croix-Rousse, Lyon 4e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69004, France"
45.876622,4.838578,"Place Ampère, Le Billard, Neuville-sur-Saône, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69250, France"
45.755068,4.871457,"Faure / Meynis, Avenue Félix Faure, Sans Souci, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.757578,4.846117,"Avenue Maréchal de Saxe, Voltaire, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.770705,4.867201,"25, Rue des Charmettes, Charpennes, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.730083,4.82781,"21, Rue de Saint-Cloud, Le Bon Lait, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.7511023770123,4.83615396294288,"VL1, Chevreul, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.743396,4.87897,"Rue du Professeur Florence, Grange Blanche, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.762876,4.862249,"1, Rue Saint-Antoine, La Villette, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.769654,4.852366,"47, Rue Tête d'Or, Les Brotteaux, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France"
45.77291,4.837315,"9, Place Louis Chazette, Pentes de la Croix-Rousse, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France"
45.786546,4.797107,"Avenue Andreï Sakharov, Balmont, La Duchère, Lyon 9e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69009, France"
45.7291359373026,4.8301170098658,"Place des Pavillons, Rue Marcel Mérieux, Le Bon Lait, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.727951,4.823563,"Cité Scolaire Internationale, Rue de Turin, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.765811,4.844767,"Place Edgar Quinet, Les Brotteaux, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France"
45.781008,4.871219,"Université Claude Bernard - Lyon 1 - Campus LyonTech-la Doua, 43, Boulevard du 11 Novembre 1918, Croix-Luizet, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.766821,4.841095,"Quai Sarrail, VL1, Les Brotteaux, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France"
45.753705,4.838283,"VL1, Chevreul, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.766763,4.832942,"Terreaux / Chenavard, Rue Paul Chenavard, Terreaux, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France"
45.764812,4.884311,"4 Août 1789, Rue du 4 Août 1789, Gratte-Ciel, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.736219,4.879855,"140b, Rue Bataille, Transvaal, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France"
45.757936,4.921156,"Les Brosses, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.747358,4.836009,"École primaire Berthelot, Rue de Marseille, Chevreul, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.7679258135543,4.98117413078694,"Allée des Lumières, Décines-Charpieu, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69150, France"
45.805207,4.88477,"24, Route de Genève, Crépieux, Crépieux-la-Pape, Rillieux-la-Pape, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69140, France"
45.729714,4.854338,"Moulin à Vent, Vénissieux, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69200, France"
45.779429,4.873992,"Lyon-Tech La Doua, Rue Wilhelmine, Croix-Luizet, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.785796,4.833733,"Caluire - Gare de Cuire, Rue Coste, Cuire le Haut, Caluire-et-Cuire, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69300, France"
45.743975,4.841463,"Avenue Jean Jaurès, Les Girondins, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.75254,4.894272,"1, Rue de la Caille, Montchat, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.719746,4.888457,"Promenade Joseph Muntz, Vénissieux, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69200, France"
45.76611,4.898539,"241, Rue du 4 Août 1789, Cusset, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.724352,4.826821,"Parc de Gerland, Allée Pierre de Coubertin, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.780679,4.88356,"Croix-Luizet, Place de Croix-Luizet, Croix-Luizet, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.763906,4.792643,"Champvert, Avenue Barthélémy Buyer, Gorge de Loup, Lyon 9e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69009, France"
45.729454,4.844228,"Lacour / Artillerie, Rue Challemel-Lacour, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.781574,4.832866,"Place Joannès Ambre, Place Joannes Ambre, Bissardon, Caluire-et-Cuire, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69300, France"
45.767611,4.836619,"Opéra, Rue Joseph Serlin, Terreaux, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France"
45.751873,4.824763,"43, Rue Vaubecour, Ainay, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France"
45.71532,4.878337,"62, Boulevard Irène Joliot-Curie, Moulin à Vent, Vénissieux, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69200, France"
45.773815,4.809566,"Place du Port Mouton, Quai Arloing, Vaise, Lyon 9e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69009, France"
45.72284,4.915219,"Université Lumière - Lyon 2 (Campus Porte des Alpes), Rue Paul Langevin, Village, Saint-Priest, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69800, France"
45.785465,4.847838,"Saint-Clair, Caluire-et-Cuire, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69300, France"
45.762974,4.855071,"Westfield La Part-Dieu, 17, Rue du Docteur Bouchut, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.774241,4.805676,"Mairie du 9ème, Rue du Bourbonnais, Vaise, Lyon 9e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69009, France"
45.760526,4.905877,"Rue Léon Blum, Bonnevay, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.7651045967603,4.90512854660767,"Complexe sportif Jeanne Desparmet-Ruello, Rue Baudin, Bonnevay, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.779487,4.891692,"1, Rue du Professeur Émile Bouvier, Buers, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.773304,4.852001,"Boulevard des Belges, Allée du Fleuriste, Les Brotteaux, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France"
45.786262,4.926788,"9, Place Gilbert Boissier, Le Village, Vaulx-en-Velin, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69120, France"
45.782222,4.876951,"INSA, Avenue Albert Einstein, Croix-Luizet, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.748925,4.847714,"Rue Saint-Lazare, La Guillotière, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.754978,4.812427,"56, Rue des Chevaucheurs, Saint-Irénée, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France"
45.830874,4.846988,"Collonges - Gare, Quai de la Libération, Collonges-au-Mont-d'Or, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69660, France"
45.870877,4.839595,"Route de Lyon, Neuville-sur-Saône, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69250, France"
45.778178,4.920544,"Place de la Nation, Vernay, Vaulx-en-Velin, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69120, France"
45.776715,4.859573,"Rue Georges Meliès, Tonkin, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.767062,4.834294,"Terreaux / Beaux Arts, Rue du Président Édouard Herriot, Terreaux, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France"
45.742617,4.820464,"Patinoire Charlemagne, Rue Casimir Périer, Confluence, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France"
45.735158,4.872803,"Mairie du 8ème, Avenue Jean Mermoz, Le Bachut, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France"
45.762023,4.841053,"Quai Augagneur, Voie Verte des Berges du Rhône, Préfecture, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.874978,4.833024,"Albigny - Gare, Place de la Gare, Villevert, Albigny-sur-Saône, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69250, France"
45.708509,4.886939,"Avenue Jules Guesde, Les Minguettes, Vénissieux, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69200, France"
45.764489,4.877894,"4 Août / Racine, Rue du 4 Août 1789, Ferrandière, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.763652,4.873158,"Cours Tolstoï, Ferrandière, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.738301,4.862727,"Berthelot / Villon, Rue Villon, Audibert-Lavirotte, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France"
45.757268,4.855193,"Desaix, Rue Desaix, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.763383,4.829024,"Rue de la Baleine, Quai Romain Rolland, Saint-Jean, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France"
45.757147,4.858975,"170, Rue Paul Bert, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.787941,4.853035,"Caluire - Passerelle de la Paix, Chemin de Wette-Faÿs, Saint-Clair, Caluire-et-Cuire, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69300, France"
45.76326,4.85749,"Tunnel Brotteaux-Servient, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.75118,4.884795,"3, Place Louise, Montchat, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.762054,4.833194,"Mercière / Ferrandière, Rue Ferrandière, Cordeliers, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France"
45.74656,4.842265,"Vélo'v, Rue Jaboulay, Jean-Macé, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.754654,4.78821,"Ménival / Joliot Curie, Rue Joliot-Curie, Ménival, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France"
45.749257,4.82984,"Charité / Récamier, Rue de la Charité, Ainay, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France"
45.757092,4.92731,"Vaulx - Bibliothèque, Rue Joseph Blein, Petite Cité TASE, La Poudrette, Vaulx-en-Velin, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69120, France"
45.799742,4.819607,"Saint-Cyr, Route de Lyon, Saint-Rambert, Lyon 9e Arrondissement, Saint-Cyr-au-Mont-d'Or, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69450, France"
45.766576,4.820214,"Place Bourgneuf, Fourvière, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France"
45.764695,4.828969,"1, Place Ennemond Fousseret, Saint-Paul, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France"
45.754727,4.85346,"51, Rue du Pensionnat, Saint-Amour, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.741425,4.879733,"Laënnec, Rue Nungesser et Coli, Transvaal, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France"
45.749627,4.795546,"La Salette, Rue du Commandant Charcot, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France"
45.738135,4.886885,"Claude Bernard Lyon I, Rue Guillaume Paradin, Laënnec, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France"
45.7524835251712,4.8687553636982,"Sisley / Dauphiné, Rue du Professeur Paul Sisley, Sans Souci, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.835406,4.8457,"Place des Rendez-vous, Fontaines-sur-Saône, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69270, France"
45.766861,4.880059,"Mairie de Villeurbanne, Avenue Aristide Briand, Gratte-Ciel, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.765789,4.836906,"Ampère / Bourse, Rue de la Bourse, Cordeliers, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France"
45.77435,4.859157,"Stalingrad, Boulevard de la Bataille de Stalingrad, Tonkin, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.757571,4.837183,"Hôtel Dieu / Pont de la Guillotière, Quai Jules Courmont, Bellecour, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France"
45.764079,4.835554,"LCL, Rue de la Poulaillerie, Cordeliers, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France"
45.724172,4.854165,"Hôpital Saint-Jean de Dieu, Rue Paul Verlaine, Moulin à Vent, Vénissieux, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69200, France"
45.734712,4.835486,"Jaurès / Bollier, Avenue Jean Jaurès, Le Bon Lait, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.712362,4.855202,"Saint Fons - Arsenal, Avenue Jean Jaurès, Saint-Fons, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69190, France"
45.745939,4.851214,"Esplanade Repos, La Guillotière, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.754875,4.843627,"Place Gabriel Péri, La Guillotière, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.783885,4.852156,"Musée d'Art Contemporain, Allée Achille Lignon, Cité Internationale, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France"
45.73182,4.833996,"259, Avenue Jean Jaurès, Le Bon Lait, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.747091,4.860196,"Université Lyon 3 - Campus Manufacture des Tabacs, Cours Albert Thomas, La Buire, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France"
45.768395,4.849402,"58, Rue de Sèze, Les Brotteaux, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France"
45.748545,4.843249,"Sushimasa, Rue de l'Université, Jean-Macé, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France"
45.764961,4.901018,"Cusset, Rue Pierre Baratin, Cusset, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France"
45.740675,4.819284,"101, Cours Charlemagne, Confluence, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France"
45.767165,4.836334,"Pizay, Rue Pizay, Terreaux, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France"
45.755054,4.807811,"32, Rue du Commandant Charcot, Saint-Irénée, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France"
